timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1732599287960,143,GetTransaction,200,OK,Thread Group 1-1,text,true,,6894,233,7,7,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/transaction/get-transaction?id=dan@gmail.com,143,0,0
1732599288036,377,CreateTask,200,OK,Thread Group 1-4,text,true,,616,323,6,6,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/task/create-task,377,0,0
1732599288066,506,CompletedTasks,200,OK,Thread Group 1-6,text,true,,905,231,6,6,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/room/get-completed-tasks?frm=dan@gmail.com,506,0,0
1732599288070,543,PendingTask,200,OK,Thread Group 1-3,text,true,,1700,235,6,6,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/room/get-pending-tasks?frm=hungludao@gmail.com,543,0,0
1732599288068,607,CreateTransaction,200,OK,Thread Group 1-7,text,true,,619,393,6,6,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/transaction/create-expense,607,0,196
1732599288413,280,SendAnnouncement,200,OK,Thread Group 1-4,text,true,,621,328,6,6,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/notification/send-announcement,280,0,0
1732599285976,2788,SendAnnouncement,200,OK,Thread Group 1-2,text,true,,621,328,6,6,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/notification/send-announcement,2788,0,0
1732599288765,237,GetSummary,200,OK,Thread Group 1-2,text,true,,742,229,6,6,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/transaction/get-summary?id=dan@gmail.com,237,0,0
1732599288694,400,GetSummary,200,OK,Thread Group 1-4,text,true,,742,229,6,6,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/transaction/get-summary?id=dan@gmail.com,400,0,0
1732599288573,549,PendingTask,200,OK,Thread Group 1-6,text,true,,1857,235,6,6,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/room/get-pending-tasks?frm=hungludao@gmail.com,549,0,0
1732599288676,576,CreateTask,200,OK,Thread Group 1-7,text,true,,616,323,6,6,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/task/create-task,576,0,0
1732599288614,745,GetNotifications,200,OK,Thread Group 1-3,text,true,,1817,230,7,7,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/user/hungludao@gmail.com/get-notification,745,0,0
1732599289003,526,CompletedTasks,200,OK,Thread Group 1-2,text,true,,905,231,7,7,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/room/get-completed-tasks?frm=dan@gmail.com,526,0,0
1732599289360,176,GetTransaction,200,OK,Thread Group 1-3,text,true,,7131,233,7,7,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/transaction/get-transaction?id=dan@gmail.com,176,0,0
1732599289253,428,SendAnnouncement,200,OK,Thread Group 1-7,text,true,,621,328,6,6,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/notification/send-announcement,428,0,0
1732599289263,443,CreateTransaction,200,OK,Thread Group 1-8,text,true,,619,393,6,6,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/transaction/create-expense,443,0,217
1732599287040,2693,GetSummary,200,OK,Thread Group 1-5,text,true,,742,229,6,6,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/transaction/get-summary?id=dan@gmail.com,2693,0,0
1732599289095,705,CompletedTasks,200,OK,Thread Group 1-4,text,true,,905,231,6,6,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/room/get-completed-tasks?frm=dan@gmail.com,705,0,0
1732599289530,541,PendingTask,200,OK,Thread Group 1-2,text,true,,2014,235,6,6,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/room/get-pending-tasks?frm=hungludao@gmail.com,541,0,0
1732599289683,391,GetSummary,200,OK,Thread Group 1-7,text,true,,738,229,6,6,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/transaction/get-summary?id=dan@gmail.com,391,0,0
1732599289123,966,GetNotifications,200,OK,Thread Group 1-6,text,true,,1817,230,6,6,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/user/hungludao@gmail.com/get-notification,966,0,0
1732599289707,406,CreateTask,200,OK,Thread Group 1-8,text,true,,616,323,6,6,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/task/create-task,406,0,0
1732599290089,168,GetTransaction,200,OK,Thread Group 1-6,text,true,,7368,233,6,6,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/transaction/get-transaction?id=dan@gmail.com,168,0,0
1732599289800,581,PendingTask,200,OK,Thread Group 1-4,text,true,,2014,235,5,5,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/room/get-pending-tasks?frm=hungludao@gmail.com,581,0,0
1732599289733,723,CompletedTasks,200,OK,Thread Group 1-5,text,true,,905,231,5,5,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/room/get-completed-tasks?frm=dan@gmail.com,723,0,0
1732599290114,473,SendAnnouncement,200,OK,Thread Group 1-8,text,true,,621,328,6,6,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/notification/send-announcement,473,0,0
1732599290467,374,CreateTransaction,200,OK,Thread Group 1-9,text,true,,619,393,6,6,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/transaction/create-expense,374,0,157
1732599290588,266,GetSummary,200,OK,Thread Group 1-8,text,true,,740,229,6,6,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/transaction/get-summary?id=dan@gmail.com,266,0,0
1732599290071,853,GetNotifications,200,OK,Thread Group 1-2,text,true,,1951,230,6,6,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/user/hungludao@gmail.com/get-notification,853,0,0
1732599290075,1042,CompletedTasks,200,OK,Thread Group 1-7,text,true,,905,231,6,6,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/room/get-completed-tasks?frm=dan@gmail.com,1042,0,0
1732599290925,264,GetTransaction,200,OK,Thread Group 1-2,text,true,,7605,233,6,6,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/transaction/get-transaction?id=dan@gmail.com,264,0,0
1732599290842,398,CreateTask,200,OK,Thread Group 1-9,text,true,,616,323,5,5,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/task/create-task,398,0,0
1732599290456,824,PendingTask,200,OK,Thread Group 1-5,text,true,,2171,235,5,5,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/room/get-pending-tasks?frm=hungludao@gmail.com,824,0,0
1732599290382,898,GetNotifications,200,OK,Thread Group 1-4,text,true,,2085,230,5,5,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/user/hungludao@gmail.com/get-notification,898,0,0
1732599291280,263,GetTransaction,200,OK,Thread Group 1-4,text,true,,7605,233,5,5,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/transaction/get-transaction?id=dan@gmail.com,263,0,0
1732599291240,318,SendAnnouncement,200,OK,Thread Group 1-9,text,true,,621,328,4,4,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/notification/send-announcement,318,0,0
1732599290854,862,CompletedTasks,200,OK,Thread Group 1-8,text,true,,905,231,5,5,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/room/get-completed-tasks?frm=dan@gmail.com,861,0,0
1732599291116,655,PendingTask,200,OK,Thread Group 1-7,text,true,,2328,235,5,5,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/room/get-pending-tasks?frm=hungludao@gmail.com,655,0,0
1732599291559,389,GetSummary,200,OK,Thread Group 1-9,text,true,,742,229,5,5,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/transaction/get-summary?id=dan@gmail.com,389,0,0
1732599291662,325,CreateTransaction,200,OK,Thread Group 1-10,text,true,,619,393,5,5,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/transaction/create-expense,325,0,124
1732599291989,294,CreateTask,200,OK,Thread Group 1-10,text,true,,616,323,5,5,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/task/create-task,294,0,0
1732599291280,1149,GetNotifications,200,OK,Thread Group 1-5,text,true,,2085,230,5,5,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/user/hungludao@gmail.com/get-notification,1149,0,0
1732599292283,348,SendAnnouncement,200,OK,Thread Group 1-10,text,true,,621,328,5,5,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/notification/send-announcement,348,0,0
1732599291716,915,PendingTask,200,OK,Thread Group 1-8,text,true,,2328,235,5,5,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/room/get-pending-tasks?frm=hungludao@gmail.com,915,0,0
1732599291950,681,CompletedTasks,200,OK,Thread Group 1-9,text,true,,905,231,5,5,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/room/get-completed-tasks?frm=dan@gmail.com,681,0,0
1732599292430,203,GetTransaction,200,OK,Thread Group 1-5,text,true,,7842,233,5,5,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/transaction/get-transaction?id=dan@gmail.com,203,0,0
1732599291771,1025,GetNotifications,200,OK,Thread Group 1-7,text,true,,2219,230,4,4,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/user/hungludao@gmail.com/get-notification,1025,0,0
1732599292797,178,GetTransaction,200,OK,Thread Group 1-7,text,true,,7842,233,5,5,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/transaction/get-transaction?id=dan@gmail.com,177,0,0
1732599292632,344,GetSummary,200,OK,Thread Group 1-10,text,true,,738,229,5,5,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/transaction/get-summary?id=dan@gmail.com,344,0,0
1732599292632,714,GetNotifications,500,Internal Server Error,Thread Group 1-8,text,false,,756,230,4,4,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/user/hungludao@gmail.com/get-notification,714,0,0
1732599292632,884,PendingTask,200,OK,Thread Group 1-9,text,true,,2485,235,4,4,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/room/get-pending-tasks?frm=hungludao@gmail.com,884,0,0
1732599293347,260,GetTransaction,200,OK,Thread Group 1-8,text,true,,7842,233,4,4,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/transaction/get-transaction?id=dan@gmail.com,260,0,0
1732599292977,729,CompletedTasks,200,OK,Thread Group 1-10,text,true,,905,231,3,3,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/room/get-completed-tasks?frm=dan@gmail.com,728,0,0
1732599292860,913,CreateTransaction,200,OK,Thread Group 1-11,text,true,,619,393,3,3,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/transaction/create-expense,913,0,395
1732599293773,422,CreateTask,200,OK,Thread Group 1-11,text,true,,616,323,4,4,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/task/create-task,422,0,0
1732599293706,739,PendingTask,200,OK,Thread Group 1-10,text,true,,2485,235,4,4,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/room/get-pending-tasks?frm=hungludao@gmail.com,738,0,0
1732599294195,387,SendAnnouncement,200,OK,Thread Group 1-11,text,true,,621,328,4,4,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/notification/send-announcement,387,0,0
1732599294062,641,CreateTransaction,200,OK,Thread Group 1-12,text,true,,619,393,4,4,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/transaction/create-expense,641,0,226
1732599293517,1197,GetNotifications,200,OK,Thread Group 1-9,text,true,,2353,230,4,4,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/user/hungludao@gmail.com/get-notification,1196,0,0
1732599294583,269,GetSummary,200,OK,Thread Group 1-11,text,true,,738,229,4,4,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/transaction/get-summary?id=dan@gmail.com,269,0,0
1732599294704,287,CreateTask,200,OK,Thread Group 1-12,text,true,,616,323,4,4,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/task/create-task,287,0,0
1732599294714,308,GetTransaction,200,OK,Thread Group 1-9,text,true,,8316,233,4,4,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/transaction/get-transaction?id=dan@gmail.com,308,0,0
1732599294991,368,SendAnnouncement,200,OK,Thread Group 1-12,text,true,,621,328,4,4,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/notification/send-announcement,368,0,0
1732599294445,1172,GetNotifications,200,OK,Thread Group 1-10,text,true,,2487,230,4,4,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/user/hungludao@gmail.com/get-notification,1172,0,0
1732599294853,896,CompletedTasks,200,OK,Thread Group 1-11,text,true,,905,231,4,4,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/room/get-completed-tasks?frm=dan@gmail.com,896,0,0
1732599295359,397,GetSummary,200,OK,Thread Group 1-12,text,true,,738,229,4,4,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/transaction/get-summary?id=dan@gmail.com,397,0,0
1732599295267,508,CreateTransaction,200,OK,Thread Group 1-13,text,true,,619,393,4,4,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/transaction/create-expense,508,0,260
1732599295617,330,GetTransaction,200,OK,Thread Group 1-10,text,true,,8553,233,4,4,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/transaction/get-transaction?id=dan@gmail.com,330,0,0
1732599295776,374,CreateTask,200,OK,Thread Group 1-13,text,true,,616,323,3,3,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/task/create-task,374,0,0
1732599296151,378,SendAnnouncement,200,OK,Thread Group 1-13,text,true,,621,328,4,4,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/notification/send-announcement,378,0,0
1732599295757,985,CompletedTasks,200,OK,Thread Group 1-12,text,true,,905,231,4,4,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/room/get-completed-tasks?frm=dan@gmail.com,985,0,0
1732599295750,1092,PendingTask,200,OK,Thread Group 1-11,text,true,,2799,235,4,4,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/room/get-pending-tasks?frm=hungludao@gmail.com,1092,0,0
1732599296529,645,GetSummary,200,OK,Thread Group 1-13,text,true,,742,229,4,4,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/transaction/get-summary?id=dan@gmail.com,645,0,0
1732599296462,984,CreateTransaction,200,OK,Thread Group 1-14,text,true,,619,393,4,4,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/transaction/create-expense,984,0,187
1732599296743,1005,PendingTask,200,OK,Thread Group 1-12,text,true,,2956,235,5,5,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/room/get-pending-tasks?frm=hungludao@gmail.com,1005,0,0
1732599297447,372,CreateTask,200,OK,Thread Group 1-14,text,true,,616,323,5,5,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/task/create-task,372,0,0
1732599297175,804,CompletedTasks,200,OK,Thread Group 1-13,text,true,,905,231,5,5,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/room/get-completed-tasks?frm=dan@gmail.com,804,0,0
1732599296843,1325,GetNotifications,200,OK,Thread Group 1-11,text,true,,2755,230,5,5,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/user/hungludao@gmail.com/get-notification,1325,0,0
1732599297663,534,CreateTransaction,200,OK,Thread Group 1-15,text,true,,619,393,5,5,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/transaction/create-expense,534,0,231
1732599297820,397,SendAnnouncement,200,OK,Thread Group 1-14,text,true,,621,328,5,5,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/notification/send-announcement,397,0,0
1732599298168,316,GetTransaction,200,OK,Thread Group 1-11,text,true,,9027,233,5,5,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/transaction/get-transaction?id=dan@gmail.com,316,0,0
1732599298198,340,CreateTask,200,OK,Thread Group 1-15,text,true,,616,323,4,4,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/task/create-task,340,0,0
1732599298218,341,GetSummary,200,OK,Thread Group 1-14,text,true,,742,229,4,4,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/transaction/get-summary?id=dan@gmail.com,341,0,0
1732599297979,871,PendingTask,200,OK,Thread Group 1-13,text,true,,3113,235,4,4,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/room/get-pending-tasks?frm=hungludao@gmail.com,871,0,0
1732599297748,1305,GetNotifications,200,OK,Thread Group 1-12,text,true,,2755,230,5,5,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/user/hungludao@gmail.com/get-notification,1305,0,0
1732599298538,663,SendAnnouncement,200,OK,Thread Group 1-15,text,true,,621,328,5,5,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/notification/send-announcement,663,0,0
1732599299053,290,GetTransaction,200,OK,Thread Group 1-12,text,true,,9264,233,5,5,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/transaction/get-transaction?id=dan@gmail.com,290,0,0
1732599298857,499,CreateTransaction,200,OK,Thread Group 1-16,text,true,,619,393,4,4,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/transaction/create-expense,499,0,216
1732599299201,217,GetSummary,200,OK,Thread Group 1-15,text,true,,740,229,4,4,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/transaction/get-summary?id=dan@gmail.com,217,0,0
1732599298559,908,CompletedTasks,200,OK,Thread Group 1-14,text,true,,905,231,4,4,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/room/get-completed-tasks?frm=dan@gmail.com,908,0,0
1732599299356,560,CreateTask,200,OK,Thread Group 1-16,text,true,,616,323,4,4,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/task/create-task,560,0,0
1732599299916,353,SendAnnouncement,200,OK,Thread Group 1-16,text,true,,621,328,5,5,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/notification/send-announcement,353,0,0
1732599299467,874,PendingTask,200,OK,Thread Group 1-14,text,true,,3270,235,5,5,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/room/get-pending-tasks?frm=hungludao@gmail.com,874,0,0
1732599299418,962,CompletedTasks,200,OK,Thread Group 1-15,text,true,,905,231,5,5,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/room/get-completed-tasks?frm=dan@gmail.com,961,0,0
1732599300273,444,GetSummary,200,OK,Thread Group 1-16,text,true,,738,229,5,5,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/transaction/get-summary?id=dan@gmail.com,444,0,0
1732599298851,2380,GetNotifications,500,Internal Server Error,Thread Group 1-13,text,false,,756,230,5,5,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/user/hungludao@gmail.com/get-notification,2380,0,0
1732599301232,282,GetTransaction,200,OK,Thread Group 1-13,text,true,,9264,233,6,6,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/transaction/get-transaction?id=dan@gmail.com,282,0,0
1732599300071,1521,CreateTransaction,200,OK,Thread Group 1-17,text,true,,619,393,5,5,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/transaction/create-expense,1521,0,1304
1732599301266,509,CreateTransaction,200,OK,Thread Group 1-18,text,true,,619,393,5,5,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/transaction/create-expense,509,0,211
1732599300718,1223,CompletedTasks,200,OK,Thread Group 1-16,text,true,,905,231,5,5,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/room/get-completed-tasks?frm=dan@gmail.com,1223,0,0
1732599300380,1643,PendingTask,200,OK,Thread Group 1-15,text,true,,3427,235,5,5,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/room/get-pending-tasks?frm=hungludao@gmail.com,1643,0,0
1732599301593,481,CreateTask,200,OK,Thread Group 1-17,text,true,,616,323,5,5,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/task/create-task,481,0,0
1732599300342,1757,GetNotifications,200,OK,Thread Group 1-14,text,true,,3157,230,5,5,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/user/hungludao@gmail.com/get-notification,1757,0,0
1732599301776,338,CreateTask,200,OK,Thread Group 1-18,text,true,,616,323,5,5,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/task/create-task,338,0,0
1732599302101,262,GetTransaction,200,OK,Thread Group 1-14,text,true,,9738,233,5,5,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/transaction/get-transaction?id=dan@gmail.com,262,0,0
1732599302075,358,SendAnnouncement,200,OK,Thread Group 1-17,text,true,,621,328,4,4,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/notification/send-announcement,358,0,0
1732599302114,369,SendAnnouncement,200,OK,Thread Group 1-18,text,true,,621,328,5,5,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/notification/send-announcement,369,0,0
1732599302433,483,GetSummary,200,OK,Thread Group 1-17,text,true,,738,229,5,5,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/transaction/get-summary?id=dan@gmail.com,483,0,0
1732599302484,511,GetSummary,200,OK,Thread Group 1-18,text,true,,738,229,5,5,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/transaction/get-summary?id=dan@gmail.com,511,0,0
1732599302471,619,CreateTransaction,200,OK,Thread Group 1-19,text,true,,619,393,5,5,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/transaction/create-expense,619,0,336
1732599301942,1418,PendingTask,200,OK,Thread Group 1-16,text,true,,3741,235,5,5,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/room/get-pending-tasks?frm=hungludao@gmail.com,1418,0,0
1732599303090,271,CreateTask,200,OK,Thread Group 1-19,text,true,,616,323,5,5,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/task/create-task,271,0,0
1732599303362,363,SendAnnouncement,200,OK,Thread Group 1-19,text,true,,621,328,6,6,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/notification/send-announcement,363,0,0
1732599302916,1010,CompletedTasks,200,OK,Thread Group 1-17,text,true,,905,231,6,6,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/room/get-completed-tasks?frm=dan@gmail.com,1010,0,0
1732599303726,234,GetSummary,200,OK,Thread Group 1-19,text,true,,742,229,6,6,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/transaction/get-summary?id=dan@gmail.com,234,0,0
