timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1.7326E+12,599,CreateTransaction,200,OK,Thread Group 1-4,text,TRUE,,619,393,4,4,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/transaction/create-expense,599,0,209
1.7326E+12,574,CreateTask,200,OK,Thread Group 1-3,text,TRUE,,616,323,4,4,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/task/create-task,574,0,0
1.7326E+12,379,CreateTask,200,OK,Thread Group 1-4,text,TRUE,,616,323,4,4,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/task/create-task,379,0,0
1.7326E+12,440,SendAnnouncement,200,OK,Thread Group 1-3,text,TRUE,,621,328,4,4,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/notification/send-announcement,440,0,0
1.7326E+12,397,SendAnnouncement,200,OK,Thread Group 1-4,text,TRUE,,621,328,4,4,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/notification/send-announcement,397,0,0
1.7326E+12,281,GetSummary,200,OK,Thread Group 1-3,text,TRUE,,742,229,4,4,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/transaction/get-summary?id=dan@gmail.com,281,0,0
1.7326E+12,2991,PendingTask,200,OK,Thread Group 1-1,text,TRUE,,9237,235,4,4,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/room/get-pending-tasks?frm=hungludao@gmail.com,2990,0,0
1.7326E+12,276,GetSummary,200,OK,Thread Group 1-4,text,TRUE,,742,229,4,4,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/transaction/get-summary?id=dan@gmail.com,276,0,0
1.7326E+12,2010,CompletedTasks,200,OK,Thread Group 1-3,text,TRUE,,905,231,5,5,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/room/get-completed-tasks?frm=dan@gmail.com,2010,0,0
1.7326E+12,704,CreateTransaction,200,OK,Thread Group 1-5,text,TRUE,,619,393,5,5,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/transaction/create-expense,704,0,321
1.7326E+12,502,CreateTask,200,OK,Thread Group 1-5,text,TRUE,,616,323,5,5,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/task/create-task,502,0,0
1.7326E+12,2859,CompletedTasks,200,OK,Thread Group 1-4,text,TRUE,,905,231,5,5,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/room/get-completed-tasks?frm=dan@gmail.com,2859,0,0
1.7326E+12,331,SendAnnouncement,200,OK,Thread Group 1-5,text,TRUE,,621,328,5,5,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/notification/send-announcement,330,0,0
1.7326E+12,218,GetSummary,200,OK,Thread Group 1-5,text,TRUE,,738,229,5,5,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/transaction/get-summary?id=dan@gmail.com,217,0,0
1.7326E+12,3174,GetNotifications,200,OK,Thread Group 1-1,text,TRUE,,5704,230,5,5,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/user/hungludao@gmail.com/get-notification,3174,0,0
1.7326E+12,194,GetTransaction,200,OK,Thread Group 1-1,text,TRUE,,18746,233,5,5,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/transaction/get-transaction?id=dan@gmail.com,192,0,0
1.7326E+12,4734,PendingTask,200,OK,Thread Group 1-2,text,TRUE,,9551,235,4,4,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/room/get-pending-tasks?frm=hungludao@gmail.com,4734,0,0
1.7326E+12,541,CreateTransaction,200,OK,Thread Group 1-6,text,TRUE,,619,393,5,5,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/transaction/create-expense,541,0,250
1.7326E+12,2910,PendingTask,200,OK,Thread Group 1-4,text,TRUE,,9708,235,5,5,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/room/get-pending-tasks?frm=hungludao@gmail.com,2909,0,0
1.7326E+12,3069,CompletedTasks,200,OK,Thread Group 1-5,text,TRUE,,905,231,5,5,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/room/get-completed-tasks?frm=dan@gmail.com,3069,0,0
1.7326E+12,4735,PendingTask,200,OK,Thread Group 1-3,text,TRUE,,9708,235,5,5,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/room/get-pending-tasks?frm=hungludao@gmail.com,4735,0,0
1.7326E+12,3573,GetNotifications,200,OK,Thread Group 1-2,text,TRUE,,5838,230,5,5,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/user/hungludao@gmail.com/get-notification,3573,0,0
1.7326E+12,385,GetTransaction,200,OK,Thread Group 1-2,text,TRUE,,18983,233,6,6,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/transaction/get-transaction?id=dan@gmail.com,385,0,0
1.7326E+12,2921,CreateTask,200,OK,Thread Group 1-6,text,TRUE,,616,323,5,5,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/task/create-task,2921,0,0
1.7326E+12,592,CreateTransaction,200,OK,Thread Group 1-7,text,TRUE,,619,393,5,5,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/transaction/create-expense,592,0,142
1.7326E+12,520,SendAnnouncement,200,OK,Thread Group 1-6,text,TRUE,,621,328,5,5,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/notification/send-announcement,520,0,0
1.7326E+12,419,CreateTask,200,OK,Thread Group 1-7,text,TRUE,,616,323,5,5,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/task/create-task,418,0,0
1.7326E+12,340,SendAnnouncement,200,OK,Thread Group 1-7,text,TRUE,,621,328,5,5,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/notification/send-announcement,340,0,0
1.7326E+12,475,GetSummary,200,OK,Thread Group 1-6,text,TRUE,,738,229,5,5,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/transaction/get-summary?id=dan@gmail.com,475,0,0
1.7326E+12,357,GetSummary,200,OK,Thread Group 1-7,text,TRUE,,738,229,5,5,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/transaction/get-summary?id=dan@gmail.com,357,0,0
1.7326E+12,3447,GetNotifications,200,OK,Thread Group 1-4,text,TRUE,,5838,230,5,5,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/user/hungludao@gmail.com/get-notification,3447,0,0
1.7326E+12,3188,PendingTask,200,OK,Thread Group 1-5,text,TRUE,,9708,235,5,5,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/room/get-pending-tasks?frm=hungludao@gmail.com,3188,0,0
1.7326E+12,632,GetTransaction,200,OK,Thread Group 1-4,text,TRUE,,19220,233,5,5,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/transaction/get-transaction?id=dan@gmail.com,632,0,0
1.7326E+12,3537,GetNotifications,200,OK,Thread Group 1-3,text,TRUE,,5838,230,4,4,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/user/hungludao@gmail.com/get-notification,3537,0,0
1.7326E+12,323,GetTransaction,200,OK,Thread Group 1-3,text,TRUE,,19220,233,5,5,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/transaction/get-transaction?id=dan@gmail.com,322,0,0
1.7326E+12,698,CreateTransaction,200,OK,Thread Group 1-8,text,TRUE,,619,393,4,4,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/transaction/create-expense,698,0,209
1.7326E+12,2410,CompletedTasks,200,OK,Thread Group 1-6,text,TRUE,,905,231,4,4,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/room/get-completed-tasks?frm=dan@gmail.com,2410,0,0
1.7326E+12,416,CreateTask,200,OK,Thread Group 1-8,text,TRUE,,616,323,4,4,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/task/create-task,415,0,0
1.7326E+12,2802,CompletedTasks,200,OK,Thread Group 1-7,text,TRUE,,905,231,4,4,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/room/get-completed-tasks?frm=dan@gmail.com,2802,0,0
1.7326E+12,519,SendAnnouncement,200,OK,Thread Group 1-8,text,TRUE,,621,328,4,4,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/notification/send-announcement,519,0,0
1.7326E+12,332,GetSummary,200,OK,Thread Group 1-8,text,TRUE,,742,229,4,4,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/transaction/get-summary?id=dan@gmail.com,332,0,0
1.7326E+12,3680,GetNotifications,200,OK,Thread Group 1-5,text,TRUE,,6106,230,4,4,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/user/hungludao@gmail.com/get-notification,3679,0,0
1.7326E+12,384,GetTransaction,200,OK,Thread Group 1-5,text,TRUE,,19457,233,5,5,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/transaction/get-transaction?id=dan@gmail.com,378,0,0
1.7326E+12,560,CreateTransaction,200,OK,Thread Group 1-9,text,TRUE,,619,393,4,4,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/transaction/create-expense,559,0,191
1.7326E+12,384,CreateTask,200,OK,Thread Group 1-9,text,TRUE,,616,323,4,4,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/task/create-task,384,0,0
1.7326E+12,3198,PendingTask,200,OK,Thread Group 1-6,text,TRUE,,10179,235,4,4,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/room/get-pending-tasks?frm=hungludao@gmail.com,3198,0,0
1.7326E+12,484,SendAnnouncement,200,OK,Thread Group 1-9,text,TRUE,,621,328,4,4,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/notification/send-announcement,484,0,0
1.7326E+12,3089,PendingTask,200,OK,Thread Group 1-7,text,TRUE,,10179,235,4,4,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/room/get-pending-tasks?frm=hungludao@gmail.com,3089,0,0
1.7326E+12,355,GetSummary,200,OK,Thread Group 1-9,text,TRUE,,738,229,4,4,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/transaction/get-summary?id=dan@gmail.com,354,0,0
1.7326E+12,2955,CompletedTasks,200,OK,Thread Group 1-8,text,TRUE,,905,231,4,4,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/room/get-completed-tasks?frm=dan@gmail.com,2955,0,0
1.7326E+12,632,CreateTransaction,200,OK,Thread Group 1-10,text,TRUE,,619,393,5,5,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/transaction/create-expense,632,0,279
1.7326E+12,286,CreateTask,200,OK,Thread Group 1-10,text,TRUE,,616,323,5,5,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/task/create-task,286,0,0
1.7326E+12,506,SendAnnouncement,200,OK,Thread Group 1-10,text,TRUE,,621,328,5,5,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/notification/send-announcement,505,0,0
1.7326E+12,3436,GetNotifications,200,OK,Thread Group 1-6,text,TRUE,,6240,230,5,5,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/user/hungludao@gmail.com/get-notification,3435,0,0
1.7326E+12,2867,PendingTask,200,OK,Thread Group 1-8,text,TRUE,,10336,235,5,5,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/room/get-pending-tasks?frm=hungludao@gmail.com,2867,0,0
1.7326E+12,458,GetSummary,200,OK,Thread Group 1-10,text,TRUE,,742,229,5,5,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/transaction/get-summary?id=dan@gmail.com,458,0,0
1.7326E+12,607,GetTransaction,200,OK,Thread Group 1-6,text,TRUE,,19931,233,5,5,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/transaction/get-transaction?id=dan@gmail.com,601,0,0
1.7326E+12,3337,CompletedTasks,200,OK,Thread Group 1-9,text,TRUE,,905,231,4,4,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/room/get-completed-tasks?frm=dan@gmail.com,3337,0,0
1.7326E+12,3909,GetNotifications,200,OK,Thread Group 1-7,text,TRUE,,6374,230,4,4,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/user/hungludao@gmail.com/get-notification,3909,0,0
1.7326E+12,327,GetTransaction,200,OK,Thread Group 1-7,text,TRUE,,19931,233,4,4,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/transaction/get-transaction?id=dan@gmail.com,326,0,0
1.7326E+12,451,CreateTransaction,200,OK,Thread Group 1-11,text,TRUE,,619,393,4,4,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/transaction/create-expense,451,0,234
1.7326E+12,632,CreateTask,200,OK,Thread Group 1-11,text,TRUE,,616,323,4,4,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/task/create-task,632,0,0
1.7326E+12,357,SendAnnouncement,200,OK,Thread Group 1-11,text,TRUE,,621,328,4,4,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/notification/send-announcement,357,0,0
1.7326E+12,2579,CompletedTasks,200,OK,Thread Group 1-10,text,TRUE,,905,231,4,4,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/room/get-completed-tasks?frm=dan@gmail.com,2578,0,0
1.7326E+12,194,GetSummary,200,OK,Thread Group 1-11,text,TRUE,,738,229,4,4,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/transaction/get-summary?id=dan@gmail.com,194,0,0
1.7326E+12,3194,PendingTask,200,OK,Thread Group 1-9,text,TRUE,,10493,235,4,4,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/room/get-pending-tasks?frm=hungludao@gmail.com,3194,0,0
1.7326E+12,3549,GetNotifications,200,OK,Thread Group 1-8,text,TRUE,,6508,230,4,4,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/user/hungludao@gmail.com/get-notification,3548,0,0
1.7326E+12,447,GetTransaction,200,OK,Thread Group 1-8,text,TRUE,,20168,233,4,4,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/transaction/get-transaction?id=dan@gmail.com,439,0,0
1.7326E+12,898,CreateTransaction,200,OK,Thread Group 1-12,text,TRUE,,619,393,4,4,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/transaction/create-expense,898,0,592
1.7326E+12,292,CreateTask,200,OK,Thread Group 1-12,text,TRUE,,616,323,4,4,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/task/create-task,292,0,0
1.7326E+12,2863,CompletedTasks,200,OK,Thread Group 1-11,text,TRUE,,905,231,4,4,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/room/get-completed-tasks?frm=dan@gmail.com,2863,0,0
1.7326E+12,326,SendAnnouncement,200,OK,Thread Group 1-12,text,TRUE,,621,328,4,4,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/notification/send-announcement,325,0,0
1.7326E+12,180,GetSummary,200,OK,Thread Group 1-12,text,TRUE,,742,229,4,4,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/transaction/get-summary?id=dan@gmail.com,180,0,0
1.7326E+12,3286,PendingTask,200,OK,Thread Group 1-10,text,TRUE,,10652,235,4,4,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/room/get-pending-tasks?frm=hungludao@gmail.com,3285,0,0
1.7326E+12,3410,GetNotifications,200,OK,Thread Group 1-9,text,TRUE,,6642,230,4,4,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/user/hungludao@gmail.com/get-notification,3410,0,0
1.7326E+12,274,GetTransaction,200,OK,Thread Group 1-9,text,TRUE,,20405,233,5,5,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/transaction/get-transaction?id=dan@gmail.com,260,0,0
1.7326E+12,492,CreateTransaction,200,OK,Thread Group 1-13,text,TRUE,,619,393,4,4,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/transaction/create-expense,492,0,241
1.7326E+12,336,CreateTask,200,OK,Thread Group 1-13,text,TRUE,,616,323,4,4,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/task/create-task,336,0,0
1.7326E+12,2621,PendingTask,200,OK,Thread Group 1-11,text,TRUE,,10809,235,4,4,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/room/get-pending-tasks?frm=hungludao@gmail.com,2620,0,0
1.7326E+12,378,SendAnnouncement,200,OK,Thread Group 1-13,text,TRUE,,621,328,4,4,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/notification/send-announcement,377,0,0
1.7326E+12,2760,CompletedTasks,200,OK,Thread Group 1-12,text,TRUE,,905,231,4,4,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/room/get-completed-tasks?frm=dan@gmail.com,2760,0,0
1.7326E+12,277,GetSummary,200,OK,Thread Group 1-13,text,TRUE,,738,229,4,4,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/transaction/get-summary?id=dan@gmail.com,277,0,0
1.7326E+12,3702,GetNotifications,200,OK,Thread Group 1-10,text,TRUE,,6776,230,4,4,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/user/hungludao@gmail.com/get-notification,3702,0,0
1.7326E+12,931,GetTransaction,200,OK,Thread Group 1-10,text,TRUE,,20642,233,5,5,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/transaction/get-transaction?id=dan@gmail.com,930,0,0
1.7326E+12,462,CreateTransaction,200,OK,Thread Group 1-14,text,TRUE,,619,393,4,4,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/transaction/create-expense,462,0,231
1.7326E+12,244,CreateTask,200,OK,Thread Group 1-14,text,TRUE,,616,323,4,4,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/task/create-task,244,0,0
1.7326E+12,385,SendAnnouncement,200,OK,Thread Group 1-14,text,TRUE,,621,328,4,4,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/notification/send-announcement,385,0,0
1.7326E+12,2664,PendingTask,200,OK,Thread Group 1-12,text,TRUE,,10966,235,4,4,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/room/get-pending-tasks?frm=hungludao@gmail.com,2664,0,0
1.7326E+12,2786,CompletedTasks,200,OK,Thread Group 1-13,text,TRUE,,905,231,4,4,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/room/get-completed-tasks?frm=dan@gmail.com,2786,0,0
1.7326E+12,301,GetSummary,200,OK,Thread Group 1-14,text,TRUE,,744,229,4,4,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/transaction/get-summary?id=dan@gmail.com,301,0,0
1.7326E+12,4374,GetNotifications,200,OK,Thread Group 1-11,text,TRUE,,6910,230,4,4,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/user/hungludao@gmail.com/get-notification,4374,0,0
1.7326E+12,344,GetTransaction,200,OK,Thread Group 1-11,text,TRUE,,20879,233,4,4,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/transaction/get-transaction?id=dan@gmail.com,340,0,0
1.7326E+12,681,CreateTransaction,200,OK,Thread Group 1-15,text,TRUE,,619,393,4,4,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/transaction/create-expense,681,0,189
1.7326E+12,457,CreateTask,200,OK,Thread Group 1-15,text,TRUE,,616,323,4,4,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/task/create-task,457,0,0
1.7326E+12,3061,CompletedTasks,200,OK,Thread Group 1-14,text,TRUE,,905,231,4,4,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/room/get-completed-tasks?frm=dan@gmail.com,3061,0,0
1.7326E+12,347,SendAnnouncement,200,OK,Thread Group 1-15,text,TRUE,,621,328,4,4,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/notification/send-announcement,347,0,0
1.7326E+12,3233,PendingTask,200,OK,Thread Group 1-13,text,TRUE,,11123,235,4,4,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/room/get-pending-tasks?frm=hungludao@gmail.com,3233,0,0
1.7326E+12,209,GetSummary,200,OK,Thread Group 1-15,text,TRUE,,740,229,4,4,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/transaction/get-summary?id=dan@gmail.com,209,0,0
1.7326E+12,3614,GetNotifications,200,OK,Thread Group 1-12,text,TRUE,,7044,230,4,4,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/user/hungludao@gmail.com/get-notification,3614,0,0
1.7326E+12,268,GetTransaction,200,OK,Thread Group 1-12,text,TRUE,,21116,233,4,4,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/transaction/get-transaction?id=dan@gmail.com,268,0,0
1.7326E+12,606,CreateTransaction,200,OK,Thread Group 1-16,text,TRUE,,619,393,4,4,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/transaction/create-expense,606,0,201
1.7326E+12,2093,CompletedTasks,200,OK,Thread Group 1-15,text,TRUE,,905,231,4,4,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/room/get-completed-tasks?frm=dan@gmail.com,2093,0,0
1.7326E+12,2453,PendingTask,200,OK,Thread Group 1-14,text,TRUE,,11280,235,4,4,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/room/get-pending-tasks?frm=hungludao@gmail.com,2453,0,0
1.7326E+12,439,CreateTask,200,OK,Thread Group 1-16,text,TRUE,,616,323,4,4,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/task/create-task,439,0,0
1.7326E+12,251,SendAnnouncement,200,OK,Thread Group 1-16,text,TRUE,,621,328,4,4,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/notification/send-announcement,251,0,0
1.7326E+12,220,GetSummary,200,OK,Thread Group 1-16,text,TRUE,,744,229,4,4,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/transaction/get-summary?id=dan@gmail.com,220,0,0
1.7326E+12,4110,GetNotifications,200,OK,Thread Group 1-13,text,TRUE,,7178,230,4,4,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/user/hungludao@gmail.com/get-notification,4109,0,0
1.7326E+12,345,GetTransaction,200,OK,Thread Group 1-13,text,TRUE,,21353,233,4,4,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/transaction/get-transaction?id=dan@gmail.com,344,0,0
1.7326E+12,393,CreateTransaction,200,OK,Thread Group 1-17,text,TRUE,,619,393,4,4,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/transaction/create-expense,393,0,186
1.7326E+12,341,CreateTask,200,OK,Thread Group 1-17,text,TRUE,,616,323,4,4,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/task/create-task,341,0,0
1.7326E+12,274,SendAnnouncement,200,OK,Thread Group 1-17,text,TRUE,,621,328,4,4,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/notification/send-announcement,274,0,0
1.7326E+12,184,GetSummary,200,OK,Thread Group 1-17,text,TRUE,,740,229,4,4,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/transaction/get-summary?id=dan@gmail.com,184,0,0
1.7326E+12,3469,PendingTask,200,OK,Thread Group 1-15,text,TRUE,,11280,235,4,4,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/room/get-pending-tasks?frm=hungludao@gmail.com,3469,0,0
1.7326E+12,2843,CompletedTasks,200,OK,Thread Group 1-16,text,TRUE,,905,231,4,4,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/room/get-completed-tasks?frm=dan@gmail.com,2842,0,0
1.7326E+12,4149,GetNotifications,200,OK,Thread Group 1-14,text,TRUE,,7178,230,4,4,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/user/hungludao@gmail.com/get-notification,4149,0,0
1.7326E+12,262,GetTransaction,200,OK,Thread Group 1-14,text,TRUE,,21590,233,4,4,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/transaction/get-transaction?id=dan@gmail.com,260,0,0
1.7326E+12,446,CreateTransaction,200,OK,Thread Group 1-18,text,TRUE,,619,393,4,4,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/transaction/create-expense,445,0,181
1.7326E+12,372,CreateTask,200,OK,Thread Group 1-18,text,TRUE,,616,323,4,4,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/task/create-task,372,0,0
1.7326E+12,2877,CompletedTasks,200,OK,Thread Group 1-17,text,TRUE,,905,231,4,4,https://7hm4udd9s2.execute-api.ca-central-1.amazonaws.com/dev/room/get-completed-tasks?frm=dan@gmail.com,2877,0,0
